STA_Lon_X,STA_Lat_Y,PGA
120.98038,23.64471,0.4050875
120.98113,23.73464,0.342291
120.98187,23.82458,0.310241
120.98263,23.91451,0.343552
120.98338,24.00444,0.3065915
120.98414,24.09437,0.331626
120.9849,24.18431,0.3658665
120.98567,24.27424,0.415959
120.98644,24.36417,0.342376
120.98721,24.4541,0.1354245
120.98799,24.54403,0.091018
120.98877,24.63397,0.0685582
120.98956,24.7239,0.0651998
120.99035,24.81383,0.0477159
120.99114,24.90376,0.0462945
120.99194,24.99369,0.04050615
120.99274,25.08363,0.04228545
120.99354,25.17356,0.03638115
120.99435,25.26349,0.03818675
120.99516,25.35342,0.02638515
121.0617,21.6662,0.01343605
121.06242,21.75614,0.01410655
121.06315,21.84607,0.01511185
121.06389,21.936,0.01482305
121.06462,22.02593,0.0130398
121.06536,22.11587,0.0143005
121.06611,22.2058,0.0141993
121.06686,22.29573,0.01862075
121.06761,22.38566,0.02061325
121.06837,22.47559,0.0248971
121.06913,22.56553,0.02826575
121.06989,22.65546,0.0315136
121.07066,22.74539,0.0289786
121.07143,22.83532,0.03460565
121.07221,22.92526,0.0351872
121.07299,23.01519,0.04192795
121.07377,23.10512,0.0503001
121.07456,23.19505,0.0485423
121.07535,23.28498,0.0762806
121.07615,23.37492,0.0973475
121.07695,23.46485,0.138108
121.07775,23.55478,0.2278695
121.07856,23.64471,0.3011985
121.07937,23.73464,0.2442765
121.08018,23.82458,0.2550175
121.081,23.91451,0.254008
121.08183,24.00444,0.225627
121.08266,24.09437,0.3168345
121.08349,24.18431,0.265116
121.08432,24.27424,0.3383735
121.08516,24.36417,0.2333725
121.08601,24.4541,0.127034
121.08686,24.54403,0.0977951
121.08771,24.63397,0.0635566
121.08856,24.7239,0.0641001
121.08943,24.81383,0.043607
121.09029,24.90376,0.03960015
121.09116,24.99369,0.04011005
121.09203,25.08363,0.0359416
121.09291,25.17356,0.0328583
121.09379,25.26349,0.0305537
121.09468,25.35342,0.02901125
121.15847,21.6662,0.0121187
121.15925,21.75614,0.01345735
121.16004,21.84607,0.014624
121.16084,21.936,0.01374715
121.16164,22.02593,0.0129075
121.16244,22.11587,0.0143316
121.16325,22.2058,0.0148355
121.16406,22.29573,0.01806375
121.16487,22.38566,0.02130855
121.16569,22.47559,0.02856735
121.16652,22.56553,0.03960285
121.16734,22.65546,0.04980525
121.16818,22.74539,0.0335091
121.16901,22.83532,0.03988125
121.16985,22.92526,0.0356413
121.1707,23.01519,0.05321675
121.17155,23.10512,0.04409065
121.1724,23.19505,0.06346285
121.17326,23.28498,0.0613409
121.17412,23.37492,0.089883
121.17499,23.46485,0.109143
121.17586,23.55478,0.1417675
121.17673,23.64471,0.1964685
121.17761,23.73464,0.2042675
121.17849,23.82458,0.1869545
121.17938,23.91451,0.193148
121.18027,24.00444,0.176904
121.18117,24.09437,0.208344
121.18207,24.18431,0.2093015
121.18298,24.27424,0.225537
121.18389,24.36417,0.2173585
121.1848,24.4541,0.1318045
121.18572,24.54403,0.08180785
121.18664,24.63397,0.0722797
121.18757,24.7239,0.05773855
121.18851,24.81383,0.04723705
121.18944,24.90376,0.04275355
121.19038,24.99369,0.0435966
121.19133,25.08363,0.0389298
121.19228,25.17356,0.0352033
121.19324,25.26349,0.03233625
121.1942,25.35342,0.03071875
121.25523,21.6662,0.01181235
121.25608,21.75614,0.0109431
121.25693,21.84607,0.01166315
121.25779,21.936,0.0150119
121.25865,22.02593,0.01467015
121.25951,22.11587,0.0149079
121.26038,22.2058,0.0171323
121.26126,22.29573,0.01942455
121.26213,22.38566,0.02218485
121.26302,22.47559,0.0293468
121.2639,22.56553,0.03516195
121.2648,22.65546,0.046893
121.26569,22.74539,0.0437555
121.26659,22.83532,0.03399905
121.2675,22.92526,0.03672195
121.26841,23.01519,0.0394702
121.26932,23.10512,0.0568696
121.27024,23.19505,0.06004045
121.27116,23.28498,0.05726915
121.27209,23.37492,0.0769297
121.27303,23.46485,0.0824221
121.27396,23.55478,0.1380045
121.2749,23.64471,0.153765
121.27585,23.73464,0.1352155
121.2768,23.82458,0.127528
121.27776,23.91451,0.1336875
121.27872,24.00444,0.136138
121.27969,24.09437,0.1680245
121.28066,24.18431,0.1638835
121.28163,24.27424,0.1863865
121.28261,24.36417,0.157164
121.2836,24.4541,0.136753
121.28459,24.54403,0.087428
121.28558,24.63397,0.0660808
121.28658,24.7239,0.0492726
121.28758,24.81383,0.04499345
121.28859,24.90376,0.0351187
121.28961,24.99369,0.03441055
121.29063,25.08363,0.04260385
121.29165,25.17356,0.0341124
121.29268,25.26349,0.035362
121.29371,25.35342,0.03085985
121.352,21.6662,0.01145935
121.35291,21.75614,0.0110115
121.35382,21.84607,0.01208975
121.35474,21.936,0.01362265
121.35566,22.02593,0.01341565
121.35659,22.11587,0.01391885
121.35752,22.2058,0.018028
121.35846,22.29573,0.0171252
121.3594,22.38566,0.02238455
121.36034,22.47559,0.0253844
121.36129,22.56553,0.0301877
121.36225,22.65546,0.0327886
121.36321,22.74539,0.03600805
121.36417,22.83532,0.03859095
121.36514,22.92526,0.03667365
121.36612,23.01519,0.0421715
121.3671,23.10512,0.047286
121.36808,23.19505,0.0511805
121.36907,23.28498,0.070526
121.37007,23.37492,0.0644018
121.37106,23.46485,0.07957495
121.37207,23.55478,0.1027215
121.37308,23.64471,0.113223
121.37409,23.73464,0.102947
121.37511,23.82458,0.1003666
121.37614,23.91451,0.09548235
121.37717,24.00444,0.09363345
121.3782,24.09437,0.119926
121.37924,24.18431,0.133556
121.38029,24.27424,0.125425
121.38134,24.36417,0.1080445
121.38239,24.4541,0.09951025
121.38345,24.54403,0.08059535
121.38452,24.63397,0.05885655
121.38559,24.7239,0.0494311
121.38666,24.81383,0.05177665
121.38775,24.90376,0.0388672
121.38883,24.99369,0.04658
121.38992,25.08363,0.0379951
121.39102,25.17356,0.0459752
121.39212,25.26349,0.0333476
121.39323,25.35342,0.02870325
121.44877,21.6662,0.0112179
121.44974,21.75614,0.01050859
121.45071,21.84607,0.01366245
121.45169,21.936,0.01304765
121.45267,22.02593,0.0134371
121.45366,22.11587,0.01560155
121.45466,22.2058,0.01514505
121.45565,22.29573,0.01861875
121.45666,22.38566,0.02096325
121.45767,22.47559,0.0235158
121.45868,22.56553,0.02242805
121.4597,22.65546,0.02446675
121.46072,22.74539,0.02931025
121.46175,22.83532,0.03079415
121.46279,22.92526,0.0314438
121.46383,23.01519,0.03539005
121.46487,23.10512,0.03972995
121.46592,23.19505,0.04234595
121.46698,23.28498,0.056942
121.46804,23.37492,0.06077185
121.4691,23.46485,0.07585635
121.47018,23.55478,0.0793768
121.47125,23.64471,0.0878017
121.47233,23.73464,0.07236255
121.47342,23.82458,0.0728609
121.47452,23.91451,0.0873986
121.47561,24.00444,0.08351565
121.47672,24.09437,0.09835605
121.47783,24.18431,0.08899765
121.47894,24.27424,0.0775832
121.48006,24.36417,0.08143485
121.48119,24.4541,0.08328495
121.48232,24.54403,0.0655748
121.48345,24.63397,0.05492155
121.4846,24.7239,0.0478272
121.48574,24.81383,0.0464578
121.4869,24.90376,0.0440022
121.48806,24.99369,0.0627587
121.48922,25.08363,0.0565863
121.49039,25.17356,0.0339724
121.49157,25.26349,0.02894565
121.49275,25.35342,0.0307147
121.54554,21.6662,0.01113265
121.54657,21.75614,0.0103772
121.5476,21.84607,0.01366985
121.54864,21.936,0.01180515
121.54969,22.02593,0.01317125
121.55074,22.11587,0.0158607
121.55179,22.2058,0.0159782
121.55285,22.29573,0.01688265
121.55392,22.38566,0.0214307
121.55499,22.47559,0.02096545
121.55607,22.56553,0.0197143
121.55715,22.65546,0.0256425
121.55824,22.74539,0.028138
121.55933,22.83532,0.02578385
121.56043,22.92526,0.0333794
121.56154,23.01519,0.03064125
121.56265,23.10512,0.0394231
121.56376,23.19505,0.04270965
121.56488,23.28498,0.04435045
121.56601,23.37492,0.0592192
121.56714,23.46485,0.0660059
121.56828,23.55478,0.05256085
121.56943,23.64471,0.0678413
121.57058,23.73464,0.05916215
121.57173,23.82458,0.07656565
121.57289,23.91451,0.0661957
121.57406,24.00444,0.06471
121.57523,24.09437,0.06378255
121.57641,24.18431,0.06047475
121.5776,24.27424,0.06575705
121.57879,24.36417,0.0746978
121.57998,24.4541,0.06315545
121.58118,24.54403,0.05729235
121.58239,24.63397,0.0610738
121.5836,24.7239,0.0512411
121.58482,24.81383,0.0388101
121.58605,24.90376,0.03083915
121.58728,24.99369,0.03330905
121.58852,25.08363,0.0368463
121.58976,25.17356,0.02615115
121.59101,25.26349,0.02719945
121.59226,25.35342,0.02842145
121.64231,21.6662,0.0114529
121.6434,21.75614,0.0101801
121.64449,21.84607,0.0110203
121.64559,21.936,0.01331735
121.6467,22.02593,0.01456485
121.64781,22.11587,0.01394115
121.64893,22.2058,0.0158812
121.65005,22.29573,0.01636035
121.65118,22.38566,0.015838
121.65232,22.47559,0.0208603
121.65346,22.56553,0.0202072
121.6546,22.65546,0.02020865
121.65575,22.74539,0.02596225
121.65691,22.83532,0.02441035
121.65808,22.92526,0.0265761
121.65925,23.01519,0.03485925
121.66042,23.10512,0.03243335
121.6616,23.19505,0.03624945
121.66279,23.28498,0.0406942
121.66398,23.37492,0.049325
121.66518,23.46485,0.0466008
121.66639,23.55478,0.04790885
121.6676,23.64471,0.0491096
121.66882,23.73464,0.0523861
121.67004,23.82458,0.05076155
121.67127,23.91451,0.0470857
121.67251,24.00444,0.06609445
121.67375,24.09437,0.06700665
121.675,24.18431,0.062397
121.67625,24.27424,0.06800805
121.67751,24.36417,0.0571481
121.67878,24.4541,0.05724875
121.68005,24.54403,0.0467418
121.68133,24.63397,0.05428965
121.68261,24.7239,0.0429101
121.6839,24.81383,0.0330358
121.6852,24.90376,0.0325036
121.6865,24.99369,0.02880315
121.68781,25.08363,0.02935115
121.68913,25.17356,0.02816585
121.69045,25.26349,0.02564285
121.69178,25.35342,0.0247921
121.73908,21.6662,0.010044145
121.74023,21.75614,0.0113336
121.74138,21.84607,0.0114067
121.74254,21.936,0.01200605
121.74371,22.02593,0.0136083
121.74489,22.11587,0.013606
121.74607,22.2058,0.0142915
121.74725,22.29573,0.01480215
121.74844,22.38566,0.01641045
121.74964,22.47559,0.01664375
121.75084,22.56553,0.0189659
121.75205,22.65546,0.01805765
121.75327,22.74539,0.0211067
121.75449,22.83532,0.0221213
121.75572,22.92526,0.02788265
121.75696,23.01519,0.02929975
121.7582,23.10512,0.0356061
121.75944,23.19505,0.0320181
121.7607,23.28498,0.0327518
121.76196,23.37492,0.03875415
121.76322,23.46485,0.0376994
121.7645,23.55478,0.0367727
121.76577,23.64471,0.04268635
121.76706,23.73464,0.0401713
121.76835,23.82458,0.04340095
121.76965,23.91451,0.0465096
121.77095,24.00444,0.05455955
121.77226,24.09437,0.0613532
121.77358,24.18431,0.0593341
121.7749,24.27424,0.05131335
121.77623,24.36417,0.0512085
121.77757,24.4541,0.05052455
121.77891,24.54403,0.041572
121.78026,24.63397,0.05820875
121.78162,24.7239,0.0645494
121.78298,24.81383,0.05425425
121.78435,24.90376,0.0274208
121.78573,24.99369,0.02899795
121.78711,25.08363,0.02366115
121.7885,25.17356,0.02037025
121.7899,25.26349,0.0211888
121.7913,25.35342,0.0250194
121.83585,21.6662,0.0107368
121.83706,21.75614,0.010574
121.83827,21.84607,0.00960544
121.8395,21.936,0.0112576
121.84073,22.02593,0.01401085
121.84196,22.11587,0.01304515
121.8432,22.2058,0.0137451
121.84445,22.29573,0.01442055
121.8457,22.38566,0.01742195
121.84696,22.47559,0.01736405
121.84823,22.56553,0.0176527
121.84951,22.65546,0.01935505
121.85079,22.74539,0.02128285
121.85207,22.83532,0.0240312
121.85337,22.92526,0.0238818
121.85467,23.01519,0.0252072
121.85597,23.10512,0.0268564
121.85728,23.19505,0.0304278
121.8586,23.28498,0.0310943
121.85993,23.37492,0.0334231
121.86126,23.46485,0.03197845
121.8626,23.55478,0.0384678
121.86395,23.64471,0.04185415
121.8653,23.73464,0.0377751
121.86666,23.82458,0.0425662
121.86803,23.91451,0.0425588
121.8694,24.00444,0.04840795
121.87078,24.09437,0.05739835
121.87216,24.18431,0.05432285
121.87356,24.27424,0.0497313
121.87496,24.36417,0.04952535
121.87637,24.4541,0.04635195
121.87778,24.54403,0.04503265
121.8792,24.63397,0.05860845
121.88063,24.7239,0.0509359
121.88206,24.81383,0.0380088
121.8835,24.90376,0.0255495
121.88495,24.99369,0.0311611
121.88641,25.08363,0.02764685
121.88787,25.17356,0.02618765
121.88934,25.26349,0.02175545
121.89082,25.35342,0.023289
121.93262,21.6662,0.009553855
121.93389,21.75614,0.01027505
121.93516,21.84607,0.0111888
121.93645,21.936,0.0101957
121.93774,22.02593,0.0114929
121.93903,22.11587,0.01291405
121.94034,22.2058,0.01353035
121.94165,22.29573,0.01373435
121.94297,22.38566,0.0147854
121.94429,22.47559,0.01393655
121.94562,22.56553,0.0157478
121.94696,22.65546,0.01725815
121.9483,22.74539,0.0190269
121.94965,22.83532,0.019543
121.95101,22.92526,0.02110105
121.95238,23.01519,0.025629
121.95375,23.10512,0.02519965
121.95513,23.19505,0.0250281
121.95651,23.28498,0.02722575
121.9579,23.37492,0.02753665
121.9593,23.46485,0.03246735
121.96071,23.55478,0.02954
121.96212,23.64471,0.03368235
121.96354,23.73464,0.0359459
121.96497,23.82458,0.0374542
121.9664,23.91451,0.04222795
121.96785,24.00444,0.03764765
121.96929,24.09437,0.04467415
121.97075,24.18431,0.04313605
121.97221,24.27424,0.040316
121.97368,24.36417,0.04245505
121.97516,24.4541,0.04940755
121.97664,24.54403,0.06007415
121.97814,24.63397,0.0606339
121.97964,24.7239,0.05742035
121.98114,24.81383,0.0384068
121.98266,24.90376,0.0318303
121.98418,24.99369,0.02434445
121.9857,25.08363,0.02016545
121.98724,25.17356,0.0209439
121.98878,25.26349,0.02104405
121.99033,25.35342,0.0252923
122.02939,21.6662,0.00878455
122.03072,21.75614,0.009838095
122.03205,21.84607,0.01053985
122.0334,21.936,0.01088025
