dip,mag,rake,ztor,vs30,z1pt0,rjb,rrup,rx,ry0,width,vs30measured,src_id,rup_id,sids,occurrence_rate,mean,sta_id,hypo_depth,z2pt5
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,175,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,175,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,175,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,176,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,176,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,176,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,177,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,177,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,177,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,178,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,178,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,178,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,179,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,179,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,179,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,180,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,180,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,180,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,181,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,181,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,181,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,182,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,182,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,182,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,183,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,183,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,183,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,184,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,184,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,184,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,185,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,185,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,185,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,10,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,186,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,20,13.83968561,16,10,TRUE,0,1,0,0.000106833,0.462558899,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982511,30,13.83968561,16,10,TRUE,0,2,0,0.000106833,0.463904184,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982498,40,13.83968561,16,10,TRUE,0,3,,0.000106833,0.46435814,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982476,50,13.83968561,16,10,TRUE,0,4,0,0.000106833,0.465920915,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982449,60,13.83968561,16,10,TRUE,0,5,0,0.000106833,0.466121394,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982527,70,12.60274382,16,10,TRUE,0,6,0,0.000106833,0.433077472,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,80,12.60274382,16,10,TRUE,0,7,0,0.000106833,0.435831446,186,10,1
47.67887335,7.01,-90,0,562,1,0.32098252,90,12.60274382,16,10,TRUE,0,8,0,0.000106833,0.436816261,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982509,100,12.60274382,16,10,TRUE,0,9,0,0.000106833,0.437148927,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982492,150,12.60274382,16,10,TRUE,0,10,0,0.000106833,0.438286591,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982469,200,12.60274382,16,10,TRUE,0,11,0,0.000106833,0.438432265,186,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,187,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,187,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,0.75,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,187,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,1,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,187,10,1
47.67887335,7.01,-90,0,562,1,0.320982525,5,13.83968561,16,10,TRUE,0,0,0,0.000106833,0.458804468,187,10,1
